_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TIMESTAMP,TIMESTAMP,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP,CA
6878e38b18dd117ed3bd0a25,TCS,EQ,N,2025-07-17,2025-07-16T18:30:00.000Z,3242.0,3204.1,3224.1,3209.2,3207.7,3233.1,2947640,9492807475.5,4592.25,3056.05,157207,INE467B01029,2025-07-17T11:50:35.627Z,2025-07-17T11:50:35.627Z,0,,3220.48,17-Jul-2025,
6877920a1a5d7281135d3038,TCS,EQ,N,2025-07-16,2025-07-15T18:30:00.000Z,3244.9,3220.6,3227.0,3233.1,3230.9,3252.3,2540733,8221586412.6,4592.25,3056.05,172998,INE467B01029,2025-07-16T11:50:34.894Z,2025-07-16T11:50:34.894Z,0,,3235.91,16-Jul-2025,"[{'symbol': 'TCS', 'series': 'EQ', 'ind': '-', 'faceVal': '1', 'subject': 'Interim Dividend - Rs 11 Per Share', 'exDate': '16-Jul-2025', 'recDate': '16-Jul-2025', 'bcStartDate': '-', 'bcEndDate': '-', 'ndStartDate': '-', 'comp': 'Tata Consultancy Services Limited', 'isin': 'INE467B01029', 'ndEndDate': '-', 'caBroadcastDate': None}]"
6876408c81227d74b0e116be,TCS,EQ,N,2025-07-15,2025-07-14T18:30:00.000Z,3259.4,3206.0,3206.0,3252.3,3252.0,3222.7,2590889,8403081368.1,4592.25,3056.05,171257,INE467B01029,2025-07-15T11:50:36.620Z,2025-07-15T11:50:36.620Z,0,,3243.32,15-Jul-2025,
6874ef0ba395a2622d1e2ceb,TCS,EQ,N,2025-07-14,2025-07-13T18:30:00.000Z,3272.0,3200.0,3266.0,3222.7,3227.5,3266.0,3924009,12653811861.8,4592.25,3056.05,396894,INE467B01029,2025-07-14T11:50:35.165Z,2025-07-14T11:50:35.165Z,0,,3224.72,14-Jul-2025,
6870fa8b87d5fc908abf513b,TCS,EQ,N,2025-07-11,2025-07-10T18:30:00.000Z,3335.0,3261.1,3299.9,3266.0,3264.5,3382.0,7635550,25162551686.4,4592.25,3056.05,552284,INE467B01029,2025-07-11T11:50:35.529Z,2025-07-11T11:50:35.529Z,0,,3295.45,11-Jul-2025,
686fa90ba181ef9ca98d475c,TCS,EQ,N,2025-07-10,2025-07-09T18:30:00.000Z,3399.0,3356.0,3380.0,3382.0,3395.0,3383.8,3035012,10255361029.9,4592.25,3056.05,176792,INE467B01029,2025-07-10T11:50:35.533Z,2025-07-10T11:50:35.533Z,0,,3379.02,10-Jul-2025,
686e578bd49a1dbc6aebc5cd,TCS,EQ,N,2025-07-09,2025-07-08T18:30:00.000Z,3414.0,3367.0,3410.0,3383.8,3386.0,3406.2,2034938,6892661354.3,4592.25,3056.05,191376,INE467B01029,2025-07-09T11:50:35.751Z,2025-07-09T11:50:35.751Z,0,,3387.16,09-Jul-2025,
686d0628be61266fb5235cdd,TCS,EQ,N,2025-07-08,2025-07-07T18:30:00.000Z,3425.0,3393.4,3405.0,3406.2,3406.0,3411.7,2325242,7922116743.7,4592.25,3056.05,178045,INE467B01029,2025-07-08T11:51:04.339Z,2025-07-08T11:51:04.339Z,0,,3407.01,08-Jul-2025,
686bb48c7e5ccb38a4dbe68f,TCS,EQ,N,2025-07-07,2025-07-06T18:30:00.000Z,3426.1,3408.4,3418.3,3411.7,3410.6,3419.8,1639174,5602206127.8,4592.25,3056.05,73810,INE467B01029,2025-07-07T11:50:36.033Z,2025-07-07T11:50:36.033Z,0,,3417.7,07-Jul-2025,
6867c00b1c6bb4f6783dc5d6,TCS,EQ,N,2025-07-04,2025-07-03T18:30:00.000Z,3427.0,3390.1,3408.0,3419.8,3420.0,3400.8,1109320,3787117009.9,4592.25,3056.05,87593,INE467B01029,2025-07-04T11:50:35.221Z,2025-07-04T11:50:35.221Z,0,,3413.91,04-Jul-2025,
68666e8c28a608ce5ca504e8,TCS,EQ,N,2025-07-03,2025-07-02T18:30:00.000Z,3435.3,3397.6,3430.0,3400.8,3400.0,3423.3,2531870,8645207975.4,4592.25,3056.05,131370,INE467B01029,2025-07-03T11:50:36.194Z,2025-07-03T11:50:36.194Z,0,,3414.55,03-Jul-2025,
68651d0bc6172357e67fdd30,TCS,EQ,N,2025-07-02,2025-07-01T18:30:00.000Z,3489.9,3420.0,3487.2,3423.3,3423.5,3429.7,3090585,10648436048.1,4592.25,3056.05,111947,INE467B01029,2025-07-02T11:50:35.656Z,2025-07-02T11:50:35.656Z,0,,3445.44,02-Jul-2025,
